product_id,product_name,category,sub_category,brand,model,price,original_price,discount_percentage,rating,review_count,stock_status,seller,warranty,color,battery_life,bluetooth_version,water_resistance,noise_cancellation,features,description,purpose,image_url,product_url
300108,Sony WF-XB700,Electronics,Earbuds,Sony,WF-XB700,5799,7799,26,4.0,9424,In Stock,ShopWise Store,1 Year,Green,40 Hours,Bluetooth 5.3,IPX4,ANC,"Low Latency Mode, Bluetooth 5.4, Dual Device Pairing, Transparency Mode","Sony WF-XB700 true wireless earbuds featuring Low Latency Mode, Bluetooth 5.4, Dual Device Pairing, Transparency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300108.jpg,https://example.com/products/300108
300109,OnePlus Buds 3,Electronics,Earbuds,OnePlus,Buds 3,11099,12899,14,4.6,19571,In Stock,ShopWise Store,1 Year,Green,45 Hours,Bluetooth 5.3,IPX4,ANC,"IPX5 Water Resistant, Low Latency Mode, Bluetooth 5.4, Touch Controls","OnePlus Buds 3 true wireless earbuds featuring IPX5 Water Resistant, Low Latency Mode, Bluetooth 5.4, Touch Controls. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300109.jpg,https://example.com/products/300109
300110,Noise Buds VS104,Electronics,Earbuds,Noise,Buds VS104,3599,4899,27,4.1,4386,In Stock,ShopWise Store,1 Year,White,30 Hours,Bluetooth 5.3,IPX5,ANC,"IPX5 Water Resistant, ENC, Transparency Mode, Fast Charging","Noise Buds VS104 true wireless earbuds featuring IPX5 Water Resistant, ENC, Transparency Mode, Fast Charging. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300110.jpg,https://example.com/products/300110
300111,JBL Tune Buds,Electronics,Earbuds,JBL,Tune Buds,13599,15099,10,4.5,10023,In Stock,ShopWise Store,1 Year,White,50 Hours,Bluetooth 5.4,IPX7,ENC,"Dual Device Pairing, Transparency Mode, ENC, ANC","JBL Tune Buds true wireless earbuds featuring Dual Device Pairing, Transparency Mode, ENC, ANC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300111.jpg,https://example.com/products/300111
300112,OnePlus Buds Pro 3,Electronics,Earbuds,OnePlus,Buds Pro 3,11299,11999,6,5.0,13114,In Stock,ShopWise Store,1 Year,Blue,36 Hours,Bluetooth 5.3,IPX4,ENC,"Transparency Mode, Touch Controls, Low Latency Mode, Bluetooth 5.4","OnePlus Buds Pro 3 true wireless earbuds featuring Transparency Mode, Touch Controls, Low Latency Mode, Bluetooth 5.4. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300112.jpg,https://example.com/products/300112
300113,JBL Wave Beam,Electronics,Earbuds,JBL,Wave Beam,14099,15599,10,4.4,4489,In Stock,ShopWise Store,1 Year,Green,40 Hours,Bluetooth 5.4,IPX4,ENC,"Transparency Mode, ENC, Bluetooth 5.4, ANC","JBL Wave Beam true wireless earbuds featuring Transparency Mode, ENC, Bluetooth 5.4, ANC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300113.jpg,https://example.com/products/300113
300114,Sony WF-C700N,Electronics,Earbuds,Sony,WF-C700N,7499,8199,9,4.9,17547,In Stock,ShopWise Store,1 Year,Purple,50 Hours,Bluetooth 5.3,IPX7,Hybrid ANC,"Touch Controls, Bluetooth 5.3, Dual Device Pairing, Fast Charging","Sony WF-C700N true wireless earbuds featuring Touch Controls, Bluetooth 5.3, Dual Device Pairing, Fast Charging. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300114.jpg,https://example.com/products/300114
300115,Nothing Ear (a),Electronics,Earbuds,Nothing,Ear (a),14799,15599,5,4.9,10981,In Stock,ShopWise Store,1 Year,Purple,40 Hours,Bluetooth 5.3,IPX5,ANC,"Touch Controls, Bluetooth 5.4, Transparency Mode, Bluetooth 5.3","Nothing Ear (a) true wireless earbuds featuring Touch Controls, Bluetooth 5.4, Transparency Mode, Bluetooth 5.3. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300115.jpg,https://example.com/products/300115
300116,OnePlus Buds 3,Electronics,Earbuds,OnePlus,Buds 3,3999,4799,17,4.5,13108,In Stock,ShopWise Store,1 Year,Purple,50 Hours,Bluetooth 5.4,IPX5,ANC,"ANC, IPX5 Water Resistant, Bluetooth 5.4, Fast Charging","OnePlus Buds 3 true wireless earbuds featuring ANC, IPX5 Water Resistant, Bluetooth 5.4, Fast Charging. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300116.jpg,https://example.com/products/300116
300117,Samsung Galaxy Buds FE,Electronics,Earbuds,Samsung,Galaxy Buds FE,9799,11299,13,4.3,6676,In Stock,ShopWise Store,1 Year,Black,45 Hours,Bluetooth 5.3,IPX4,ANC,"Bluetooth 5.3, Bluetooth 5.4, Transparency Mode, Touch Controls","Samsung Galaxy Buds FE true wireless earbuds featuring Bluetooth 5.3, Bluetooth 5.4, Transparency Mode, Touch Controls. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300117.jpg,https://example.com/products/300117
300118,Realme Buds T310,Electronics,Earbuds,Realme,Buds T310,2199,3299,33,4.9,3840,In Stock,ShopWise Store,1 Year,Blue,40 Hours,Bluetooth 5.3,IPX5,ANC,"Transparency Mode, Fast Charging, ANC, Low Latency Mode","Realme Buds T310 true wireless earbuds featuring Transparency Mode, Fast Charging, ANC, Low Latency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300118.jpg,https://example.com/products/300118
300119,Noise Buds VS104,Electronics,Earbuds,Noise,Buds VS104,2899,5799,50,4.3,2332,In Stock,ShopWise Store,1 Year,Blue,50 Hours,Bluetooth 5.4,IPX4,ENC,"Dual Device Pairing, Fast Charging, Low Latency Mode, Transparency Mode","Noise Buds VS104 true wireless earbuds featuring Dual Device Pairing, Fast Charging, Low Latency Mode, Transparency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300119.jpg,https://example.com/products/300119
300120,boAt Airdopes 170,Electronics,Earbuds,boAt,Airdopes 170,3499,6299,44,4.3,19192,In Stock,ShopWise Store,1 Year,Purple,36 Hours,Bluetooth 5.3,IPX7,ENC,"ENC, Bluetooth 5.4, Low Latency Mode, Dual Device Pairing","boAt Airdopes 170 true wireless earbuds featuring ENC, Bluetooth 5.4, Low Latency Mode, Dual Device Pairing. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300120.jpg,https://example.com/products/300120
300121,Sony WF-1000XM5,Electronics,Earbuds,Sony,WF-1000XM5,8599,9299,8,4.6,2821,In Stock,ShopWise Store,1 Year,White,45 Hours,Bluetooth 5.4,IPX7,Hybrid ANC,"ANC, Dual Device Pairing, ENC, IPX5 Water Resistant","Sony WF-1000XM5 true wireless earbuds featuring ANC, Dual Device Pairing, ENC, IPX5 Water Resistant. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300121.jpg,https://example.com/products/300121
300122,Realme Buds T310,Electronics,Earbuds,Realme,Buds T310,5999,8299,28,4.7,5079,In Stock,ShopWise Store,1 Year,Black,36 Hours,Bluetooth 5.3,IPX4,Hybrid ANC,"Touch Controls, Transparency Mode, Low Latency Mode, Bluetooth 5.4","Realme Buds T310 true wireless earbuds featuring Touch Controls, Transparency Mode, Low Latency Mode, Bluetooth 5.4. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300122.jpg,https://example.com/products/300122
300123,Samsung Galaxy Buds FE,Electronics,Earbuds,Samsung,Galaxy Buds FE,5999,7399,19,4.2,5152,In Stock,ShopWise Store,1 Year,Green,36 Hours,Bluetooth 5.3,IPX4,Hybrid ANC,"Transparency Mode, Fast Charging, Touch Controls, Low Latency Mode","Samsung Galaxy Buds FE true wireless earbuds featuring Transparency Mode, Fast Charging, Touch Controls, Low Latency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300123.jpg,https://example.com/products/300123
300124,JBL Live Pro 2,Electronics,Earbuds,JBL,Live Pro 2,9199,12099,24,4.8,2169,In Stock,ShopWise Store,1 Year,Purple,36 Hours,Bluetooth 5.4,IPX7,ANC,"ENC, IPX5 Water Resistant, Transparency Mode, Touch Controls","JBL Live Pro 2 true wireless earbuds featuring ENC, IPX5 Water Resistant, Transparency Mode, Touch Controls. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300124.jpg,https://example.com/products/300124
300125,Noise Buds VS104,Electronics,Earbuds,Noise,Buds VS104,2599,4399,41,4.0,15448,In Stock,ShopWise Store,1 Year,Blue,36 Hours,Bluetooth 5.3,IPX4,ENC,"Bluetooth 5.4, IPX5 Water Resistant, ENC, Bluetooth 5.3","Noise Buds VS104 true wireless earbuds featuring Bluetooth 5.4, IPX5 Water Resistant, ENC, Bluetooth 5.3. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300125.jpg,https://example.com/products/300125
300126,Realme Buds Air 6,Electronics,Earbuds,Realme,Buds Air 6,6399,7799,18,4.7,6074,In Stock,ShopWise Store,1 Year,White,45 Hours,Bluetooth 5.3,IPX5,Hybrid ANC,"Touch Controls, IPX5 Water Resistant, Low Latency Mode, ANC","Realme Buds Air 6 true wireless earbuds featuring Touch Controls, IPX5 Water Resistant, Low Latency Mode, ANC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300126.jpg,https://example.com/products/300126
300127,Realme Buds T310,Electronics,Earbuds,Realme,Buds T310,3799,6499,42,4.2,16425,In Stock,ShopWise Store,1 Year,Purple,36 Hours,Bluetooth 5.4,IPX7,ENC,"ANC, Low Latency Mode, Touch Controls, ENC","Realme Buds T310 true wireless earbuds featuring ANC, Low Latency Mode, Touch Controls, ENC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300127.jpg,https://example.com/products/300127
300128,Noise Buds Combat X,Electronics,Earbuds,Noise,Buds Combat X,2099,3299,36,4.3,16078,In Stock,ShopWise Store,1 Year,Black,30 Hours,Bluetooth 5.4,IPX5,Hybrid ANC,"Fast Charging, ENC, Bluetooth 5.3, Low Latency Mode","Noise Buds Combat X true wireless earbuds featuring Fast Charging, ENC, Bluetooth 5.3, Low Latency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300128.jpg,https://example.com/products/300128
300129,Samsung Galaxy Buds2 Pro,Electronics,Earbuds,Samsung,Galaxy Buds2 Pro,11799,14299,17,4.2,5815,In Stock,ShopWise Store,1 Year,Black,40 Hours,Bluetooth 5.4,IPX5,Hybrid ANC,"Transparency Mode, IPX5 Water Resistant, ANC, ENC","Samsung Galaxy Buds2 Pro true wireless earbuds featuring Transparency Mode, IPX5 Water Resistant, ANC, ENC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300129.jpg,https://example.com/products/300129
300130,Realme Buds T310,Electronics,Earbuds,Realme,Buds T310,3999,5499,27,4.2,11814,In Stock,ShopWise Store,1 Year,Green,36 Hours,Bluetooth 5.3,IPX5,Hybrid ANC,"IPX5 Water Resistant, Touch Controls, Transparency Mode, ANC","Realme Buds T310 true wireless earbuds featuring IPX5 Water Resistant, Touch Controls, Transparency Mode, ANC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300130.jpg,https://example.com/products/300130
300131,Noise Buds Combat X,Electronics,Earbuds,Noise,Buds Combat X,4599,7499,39,4.3,15737,In Stock,ShopWise Store,1 Year,Purple,40 Hours,Bluetooth 5.4,IPX5,Hybrid ANC,"IPX5 Water Resistant, Transparency Mode, ANC, Touch Controls","Noise Buds Combat X true wireless earbuds featuring IPX5 Water Resistant, Transparency Mode, ANC, Touch Controls. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300131.jpg,https://example.com/products/300131
300132,JBL Tune Buds,Electronics,Earbuds,JBL,Tune Buds,10199,11299,10,4.6,2683,In Stock,ShopWise Store,1 Year,Blue,36 Hours,Bluetooth 5.3,IPX4,ENC,"IPX5 Water Resistant, ANC, Low Latency Mode, Bluetooth 5.4","JBL Tune Buds true wireless earbuds featuring IPX5 Water Resistant, ANC, Low Latency Mode, Bluetooth 5.4. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300132.jpg,https://example.com/products/300132
300133,JBL Live Pro 2,Electronics,Earbuds,JBL,Live Pro 2,6999,9199,24,5.0,17866,In Stock,ShopWise Store,1 Year,Green,50 Hours,Bluetooth 5.4,IPX7,Hybrid ANC,"Bluetooth 5.4, Bluetooth 5.3, Fast Charging, ENC","JBL Live Pro 2 true wireless earbuds featuring Bluetooth 5.4, Bluetooth 5.3, Fast Charging, ENC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300133.jpg,https://example.com/products/300133
300134,Samsung Galaxy Buds FE,Electronics,Earbuds,Samsung,Galaxy Buds FE,6599,8699,24,4.9,17757,In Stock,ShopWise Store,1 Year,Black,45 Hours,Bluetooth 5.3,IPX4,ENC,"Bluetooth 5.4, Fast Charging, IPX5 Water Resistant, Bluetooth 5.3","Samsung Galaxy Buds FE true wireless earbuds featuring Bluetooth 5.4, Fast Charging, IPX5 Water Resistant, Bluetooth 5.3. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300134.jpg,https://example.com/products/300134
300135,Samsung Galaxy Buds2 Pro,Electronics,Earbuds,Samsung,Galaxy Buds2 Pro,5699,6299,10,4.2,14042,In Stock,ShopWise Store,1 Year,Black,40 Hours,Bluetooth 5.3,IPX5,Hybrid ANC,"Bluetooth 5.3, ANC, Bluetooth 5.4, Touch Controls","Samsung Galaxy Buds2 Pro true wireless earbuds featuring Bluetooth 5.3, ANC, Bluetooth 5.4, Touch Controls. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300135.jpg,https://example.com/products/300135
300136,OnePlus Buds 3,Electronics,Earbuds,OnePlus,Buds 3,1999,3499,43,4.7,11184,In Stock,ShopWise Store,1 Year,Blue,30 Hours,Bluetooth 5.4,IPX5,Hybrid ANC,"Bluetooth 5.3, Low Latency Mode, Dual Device Pairing, Transparency Mode","OnePlus Buds 3 true wireless earbuds featuring Bluetooth 5.3, Low Latency Mode, Dual Device Pairing, Transparency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300136.jpg,https://example.com/products/300136
300137,OnePlus Buds Pro 3,Electronics,Earbuds,OnePlus,Buds Pro 3,10799,13499,20,4.8,1839,In Stock,ShopWise Store,1 Year,Black,30 Hours,Bluetooth 5.4,IPX5,Hybrid ANC,"ANC, Bluetooth 5.3, ENC, Fast Charging","OnePlus Buds Pro 3 true wireless earbuds featuring ANC, Bluetooth 5.3, ENC, Fast Charging. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300137.jpg,https://example.com/products/300137
300138,Noise Buds Combat X,Electronics,Earbuds,Noise,Buds Combat X,1599,4199,62,4.5,1959,In Stock,ShopWise Store,1 Year,Black,45 Hours,Bluetooth 5.4,IPX7,Hybrid ANC,"Dual Device Pairing, Touch Controls, ANC, IPX5 Water Resistant","Noise Buds Combat X true wireless earbuds featuring Dual Device Pairing, Touch Controls, ANC, IPX5 Water Resistant. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300138.jpg,https://example.com/products/300138
300139,Realme Buds Air 6,Electronics,Earbuds,Realme,Buds Air 6,1799,2599,31,4.5,17453,In Stock,ShopWise Store,1 Year,White,40 Hours,Bluetooth 5.3,IPX7,Hybrid ANC,"Bluetooth 5.3, Bluetooth 5.4, Touch Controls, Low Latency Mode","Realme Buds Air 6 true wireless earbuds featuring Bluetooth 5.3, Bluetooth 5.4, Touch Controls, Low Latency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300139.jpg,https://example.com/products/300139
300140,Samsung Galaxy Buds FE,Electronics,Earbuds,Samsung,Galaxy Buds FE,11799,13999,16,4.4,17228,In Stock,ShopWise Store,1 Year,Purple,40 Hours,Bluetooth 5.4,IPX5,ANC,"Low Latency Mode, ANC, Bluetooth 5.3, ENC","Samsung Galaxy Buds FE true wireless earbuds featuring Low Latency Mode, ANC, Bluetooth 5.3, ENC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300140.jpg,https://example.com/products/300140
300141,Noise Air Buds Pro,Electronics,Earbuds,Noise,Air Buds Pro,2799,4399,36,4.5,11897,In Stock,ShopWise Store,1 Year,Green,36 Hours,Bluetooth 5.3,IPX7,Hybrid ANC,"Touch Controls, Transparency Mode, Bluetooth 5.4, ENC","Noise Air Buds Pro true wireless earbuds featuring Touch Controls, Transparency Mode, Bluetooth 5.4, ENC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300141.jpg,https://example.com/products/300141
300142,Sony WF-XB700,Electronics,Earbuds,Sony,WF-XB700,6499,8499,24,4.1,14869,In Stock,ShopWise Store,1 Year,White,30 Hours,Bluetooth 5.4,IPX7,Hybrid ANC,"Fast Charging, ANC, Bluetooth 5.4, Transparency Mode","Sony WF-XB700 true wireless earbuds featuring Fast Charging, ANC, Bluetooth 5.4, Transparency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300142.jpg,https://example.com/products/300142
300143,JBL Tune Buds,Electronics,Earbuds,JBL,Tune Buds,9999,12499,20,4.2,18905,In Stock,ShopWise Store,1 Year,Black,36 Hours,Bluetooth 5.4,IPX5,ANC,"ANC, Touch Controls, Bluetooth 5.3, Bluetooth 5.4","JBL Tune Buds true wireless earbuds featuring ANC, Touch Controls, Bluetooth 5.3, Bluetooth 5.4. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300143.jpg,https://example.com/products/300143
300144,JBL Tune Buds,Electronics,Earbuds,JBL,Tune Buds,3499,5499,36,4.1,4855,In Stock,ShopWise Store,1 Year,Green,50 Hours,Bluetooth 5.3,IPX7,ENC,"ANC, Bluetooth 5.4, Touch Controls, ENC","JBL Tune Buds true wireless earbuds featuring ANC, Bluetooth 5.4, Touch Controls, ENC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300144.jpg,https://example.com/products/300144
300145,JBL Wave Beam,Electronics,Earbuds,JBL,Wave Beam,12099,14799,18,4.6,6524,In Stock,ShopWise Store,1 Year,Purple,40 Hours,Bluetooth 5.4,IPX4,ANC,"Touch Controls, Low Latency Mode, ANC, Bluetooth 5.3","JBL Wave Beam true wireless earbuds featuring Touch Controls, Low Latency Mode, ANC, Bluetooth 5.3. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300145.jpg,https://example.com/products/300145
300146,Samsung Galaxy Buds FE,Electronics,Earbuds,Samsung,Galaxy Buds FE,16499,18199,9,4.8,2951,In Stock,ShopWise Store,1 Year,Purple,40 Hours,Bluetooth 5.4,IPX5,ENC,"ENC, Bluetooth 5.3, Dual Device Pairing, Transparency Mode","Samsung Galaxy Buds FE true wireless earbuds featuring ENC, Bluetooth 5.3, Dual Device Pairing, Transparency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300146.jpg,https://example.com/products/300146
300147,Nothing Ear (a),Electronics,Earbuds,Nothing,Ear (a),13699,15199,10,4.9,15871,In Stock,ShopWise Store,1 Year,Green,40 Hours,Bluetooth 5.4,IPX4,ENC,"Touch Controls, Bluetooth 5.4, ENC, IPX5 Water Resistant","Nothing Ear (a) true wireless earbuds featuring Touch Controls, Bluetooth 5.4, ENC, IPX5 Water Resistant. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300147.jpg,https://example.com/products/300147
300148,boAt Airdopes 170,Electronics,Earbuds,boAt,Airdopes 170,1599,4399,64,5.0,9617,In Stock,ShopWise Store,1 Year,Black,45 Hours,Bluetooth 5.3,IPX4,Hybrid ANC,"Bluetooth 5.4, Transparency Mode, IPX5 Water Resistant, Low Latency Mode","boAt Airdopes 170 true wireless earbuds featuring Bluetooth 5.4, Transparency Mode, IPX5 Water Resistant, Low Latency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300148.jpg,https://example.com/products/300148
300149,Realme Buds Air 6,Electronics,Earbuds,Realme,Buds Air 6,4999,5699,12,4.2,6110,In Stock,ShopWise Store,1 Year,Green,36 Hours,Bluetooth 5.3,IPX7,ENC,"Transparency Mode, Bluetooth 5.3, Low Latency Mode, Touch Controls","Realme Buds Air 6 true wireless earbuds featuring Transparency Mode, Bluetooth 5.3, Low Latency Mode, Touch Controls. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300149.jpg,https://example.com/products/300149
300150,Noise Buds VS104,Electronics,Earbuds,Noise,Buds VS104,3599,5599,36,4.1,17271,In Stock,ShopWise Store,1 Year,Blue,30 Hours,Bluetooth 5.3,IPX7,ENC,"ENC, IPX5 Water Resistant, Touch Controls, Dual Device Pairing","Noise Buds VS104 true wireless earbuds featuring ENC, IPX5 Water Resistant, Touch Controls, Dual Device Pairing. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300150.jpg,https://example.com/products/300150
300151,Realme Buds T310,Electronics,Earbuds,Realme,Buds T310,2599,3099,16,4.9,11366,In Stock,ShopWise Store,1 Year,Blue,50 Hours,Bluetooth 5.4,IPX4,Hybrid ANC,"Dual Device Pairing, IPX5 Water Resistant, Fast Charging, ANC","Realme Buds T310 true wireless earbuds featuring Dual Device Pairing, IPX5 Water Resistant, Fast Charging, ANC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300151.jpg,https://example.com/products/300151
300152,Noise Buds Combat X,Electronics,Earbuds,Noise,Buds Combat X,2199,4799,54,5.0,4050,In Stock,ShopWise Store,1 Year,Purple,30 Hours,Bluetooth 5.3,IPX4,ENC,"ANC, Transparency Mode, Touch Controls, ENC","Noise Buds Combat X true wireless earbuds featuring ANC, Transparency Mode, Touch Controls, ENC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300152.jpg,https://example.com/products/300152
300153,Noise Buds Combat X,Electronics,Earbuds,Noise,Buds Combat X,2299,4099,44,4.5,333,In Stock,ShopWise Store,1 Year,White,45 Hours,Bluetooth 5.4,IPX5,ENC,"IPX5 Water Resistant, Fast Charging, Bluetooth 5.4, ENC","Noise Buds Combat X true wireless earbuds featuring IPX5 Water Resistant, Fast Charging, Bluetooth 5.4, ENC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300153.jpg,https://example.com/products/300153
300154,JBL Tune Buds,Electronics,Earbuds,JBL,Tune Buds,6999,8299,16,4.5,11417,In Stock,ShopWise Store,1 Year,Purple,40 Hours,Bluetooth 5.4,IPX4,ENC,"Transparency Mode, Bluetooth 5.4, ANC, IPX5 Water Resistant","JBL Tune Buds true wireless earbuds featuring Transparency Mode, Bluetooth 5.4, ANC, IPX5 Water Resistant. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300154.jpg,https://example.com/products/300154
300155,Noise Air Buds Pro,Electronics,Earbuds,Noise,Air Buds Pro,3099,5899,47,4.3,4346,In Stock,ShopWise Store,1 Year,Blue,45 Hours,Bluetooth 5.4,IPX5,ANC,"Touch Controls, Bluetooth 5.4, Bluetooth 5.3, Low Latency Mode","Noise Air Buds Pro true wireless earbuds featuring Touch Controls, Bluetooth 5.4, Bluetooth 5.3, Low Latency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300155.jpg,https://example.com/products/300155
300156,Nothing Ear,Electronics,Earbuds,Nothing,Ear,8399,9599,13,5.0,19554,In Stock,ShopWise Store,1 Year,Black,36 Hours,Bluetooth 5.4,IPX7,Hybrid ANC,"Bluetooth 5.3, ENC, Transparency Mode, Touch Controls","Nothing Ear true wireless earbuds featuring Bluetooth 5.3, ENC, Transparency Mode, Touch Controls. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300156.jpg,https://example.com/products/300156
300157,Nothing Ear,Electronics,Earbuds,Nothing,Ear,14899,15499,4,4.6,19157,In Stock,ShopWise Store,1 Year,Black,50 Hours,Bluetooth 5.3,IPX5,Hybrid ANC,"Touch Controls, Low Latency Mode, Bluetooth 5.3, ANC","Nothing Ear true wireless earbuds featuring Touch Controls, Low Latency Mode, Bluetooth 5.3, ANC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300157.jpg,https://example.com/products/300157
300158,Sony WF-C700N,Electronics,Earbuds,Sony,WF-C700N,11799,12099,2,4.8,3197,In Stock,ShopWise Store,1 Year,Blue,40 Hours,Bluetooth 5.3,IPX7,ANC,"Dual Device Pairing, IPX5 Water Resistant, Low Latency Mode, Transparency Mode","Sony WF-C700N true wireless earbuds featuring Dual Device Pairing, IPX5 Water Resistant, Low Latency Mode, Transparency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300158.jpg,https://example.com/products/300158
300159,Realme Buds T310,Electronics,Earbuds,Realme,Buds T310,3299,5399,39,4.7,6133,In Stock,ShopWise Store,1 Year,Blue,36 Hours,Bluetooth 5.3,IPX5,ENC,"Dual Device Pairing, Bluetooth 5.4, IPX5 Water Resistant, Touch Controls","Realme Buds T310 true wireless earbuds featuring Dual Device Pairing, Bluetooth 5.4, IPX5 Water Resistant, Touch Controls. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300159.jpg,https://example.com/products/300159
300160,Sony WF-C700N,Electronics,Earbuds,Sony,WF-C700N,19299,22099,13,4.8,2233,In Stock,ShopWise Store,1 Year,Green,45 Hours,Bluetooth 5.4,IPX7,Hybrid ANC,"Dual Device Pairing, IPX5 Water Resistant, Bluetooth 5.4, ANC","Sony WF-C700N true wireless earbuds featuring Dual Device Pairing, IPX5 Water Resistant, Bluetooth 5.4, ANC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300160.jpg,https://example.com/products/300160
300161,Noise Buds VS104,Electronics,Earbuds,Noise,Buds VS104,3499,3899,10,4.4,8787,In Stock,ShopWise Store,1 Year,Blue,30 Hours,Bluetooth 5.3,IPX7,Hybrid ANC,"Transparency Mode, Bluetooth 5.4, Bluetooth 5.3, Touch Controls","Noise Buds VS104 true wireless earbuds featuring Transparency Mode, Bluetooth 5.4, Bluetooth 5.3, Touch Controls. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300161.jpg,https://example.com/products/300161
