product_id,product_name,category,sub_category,brand,model,price,original_price,discount_percentage,rating,review_count,stock_status,seller,warranty,color,ram,storage,display,camera,battery,operating_system,connectivity,features,description,purpose,image_url,product_url
100245,Samsung Galaxy A35,Electronics,Smartphone,Samsung,Galaxy A35,109000,116000,6,4.8,2427,In Stock,ShopWise Store,1 Year,Purple,6GB,128GB,OLED 120Hz,64MP,4500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","OLED 120Hz, 6GB RAM, 128GB, 64MP Camera, 4500mAh, 5G","Samsung Galaxy A35 smartphone with OLED 120Hz, 6GB RAM, 128GB, 64MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100245.jpg,https://example.com/products/100245
100246,Xiaomi Redmi Note 14,Electronics,Smartphone,Xiaomi,Redmi Note 14,19500,27000,28,4.9,13681,In Stock,ShopWise Store,1 Year,Blue,16GB,256GB,LCD 120Hz,50MP,5000mAh,Android,"5G, WiFi 6, Bluetooth 5.3","LCD 120Hz, 16GB RAM, 256GB, 50MP Camera, 5000mAh, 5G","Xiaomi Redmi Note 14 smartphone with LCD 120Hz, 16GB RAM, 256GB, 50MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100246.jpg,https://example.com/products/100246
100247,OnePlus Nord 4,Electronics,Smartphone,OnePlus,Nord 4,61000,66000,8,4.6,20127,In Stock,ShopWise Store,1 Year,Purple,12GB,512GB,AMOLED 120Hz,50MP,5500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","AMOLED 120Hz, 12GB RAM, 512GB, 50MP Camera, 5500mAh, 5G","OnePlus Nord 4 smartphone with AMOLED 120Hz, 12GB RAM, 512GB, 50MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100247.jpg,https://example.com/products/100247
100248,Apple iPhone 16 Pro,Electronics,Smartphone,Apple,iPhone 16 Pro,104000,115000,10,4.8,1779,In Stock,ShopWise Store,1 Year,Green,12GB,512GB,AMOLED 120Hz,50MP,5500mAh,iOS,"5G, WiFi 6, Bluetooth 5.3","AMOLED 120Hz, 12GB RAM, 512GB, 50MP Camera, 5500mAh, 5G","Apple iPhone 16 Pro smartphone with AMOLED 120Hz, 12GB RAM, 512GB, 50MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100248.jpg,https://example.com/products/100248
100249,Apple iPhone 15,Electronics,Smartphone,Apple,iPhone 15,154500,161000,4,4.4,15322,In Stock,ShopWise Store,1 Year,Blue,12GB,256GB,FHD+ AMOLED,64MP,4500mAh,iOS,"5G, WiFi 6, Bluetooth 5.3","FHD+ AMOLED, 12GB RAM, 256GB, 64MP Camera, 4500mAh, 5G","Apple iPhone 15 smartphone with FHD+ AMOLED, 12GB RAM, 256GB, 64MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100249.jpg,https://example.com/products/100249
100250,OnePlus OnePlus 12,Electronics,Smartphone,OnePlus,OnePlus 12,33500,41000,18,4.8,20813,In Stock,ShopWise Store,1 Year,Green,12GB,256GB,FHD+ AMOLED,108MP,5500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","FHD+ AMOLED, 12GB RAM, 256GB, 108MP Camera, 5500mAh, 5G","OnePlus OnePlus 12 smartphone with FHD+ AMOLED, 12GB RAM, 256GB, 108MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100250.jpg,https://example.com/products/100250
100251,Samsung Galaxy S24+,Electronics,Smartphone,Samsung,Galaxy S24+,67500,76500,12,4.5,12217,In Stock,ShopWise Store,1 Year,White,6GB,256GB,AMOLED 120Hz,48MP,5500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","AMOLED 120Hz, 6GB RAM, 256GB, 48MP Camera, 5500mAh, 5G","Samsung Galaxy S24+ smartphone with AMOLED 120Hz, 6GB RAM, 256GB, 48MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100251.jpg,https://example.com/products/100251
100252,OnePlus OnePlus 12R,Electronics,Smartphone,OnePlus,OnePlus 12R,34500,43500,21,4.5,22955,In Stock,ShopWise Store,1 Year,White,6GB,512GB,LCD 120Hz,50MP,5000mAh,Android,"5G, WiFi 6, Bluetooth 5.3","LCD 120Hz, 6GB RAM, 512GB, 50MP Camera, 5000mAh, 5G","OnePlus OnePlus 12R smartphone with LCD 120Hz, 6GB RAM, 512GB, 50MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100252.jpg,https://example.com/products/100252
100253,OnePlus Nord 4,Electronics,Smartphone,OnePlus,Nord 4,50000,58000,14,4.9,4560,In Stock,ShopWise Store,1 Year,White,16GB,512GB,AMOLED 120Hz,50MP,4500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","AMOLED 120Hz, 16GB RAM, 512GB, 50MP Camera, 4500mAh, 5G","OnePlus Nord 4 smartphone with AMOLED 120Hz, 16GB RAM, 512GB, 50MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100253.jpg,https://example.com/products/100253
100254,Realme Realme 13,Electronics,Smartphone,Realme,Realme 13,18000,24000,25,4.8,1421,In Stock,ShopWise Store,1 Year,Blue,12GB,256GB,LCD 120Hz,64MP,5000mAh,Android,"5G, WiFi 7, Bluetooth 5.4","LCD 120Hz, 12GB RAM, 256GB, 64MP Camera, 5000mAh, 5G","Realme Realme 13 smartphone with LCD 120Hz, 12GB RAM, 256GB, 64MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100254.jpg,https://example.com/products/100254
100255,Realme GT 6,Electronics,Smartphone,Realme,GT 6,25000,33500,25,4.9,3302,In Stock,ShopWise Store,1 Year,Green,6GB,128GB,LCD 120Hz,48MP,5500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","LCD 120Hz, 6GB RAM, 128GB, 48MP Camera, 5500mAh, 5G","Realme GT 6 smartphone with LCD 120Hz, 6GB RAM, 128GB, 48MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100255.jpg,https://example.com/products/100255
100256,Apple iPhone 16 Pro Max,Electronics,Smartphone,Apple,iPhone 16 Pro Max,73500,80000,8,5.0,5009,In Stock,ShopWise Store,1 Year,Green,6GB,256GB,LCD 120Hz,50MP,4500mAh,iOS,"5G, WiFi 7, Bluetooth 5.4","LCD 120Hz, 6GB RAM, 256GB, 50MP Camera, 4500mAh, 5G","Apple iPhone 16 Pro Max smartphone with LCD 120Hz, 6GB RAM, 256GB, 50MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100256.jpg,https://example.com/products/100256
100257,Xiaomi Xiaomi 14,Electronics,Smartphone,Xiaomi,Xiaomi 14,53000,62500,15,4.5,14998,In Stock,ShopWise Store,1 Year,Blue,16GB,256GB,LCD 120Hz,50MP,5000mAh,Android,"5G, WiFi 6, Bluetooth 5.3","LCD 120Hz, 16GB RAM, 256GB, 50MP Camera, 5000mAh, 5G","Xiaomi Xiaomi 14 smartphone with LCD 120Hz, 16GB RAM, 256GB, 50MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100257.jpg,https://example.com/products/100257
100258,OnePlus OnePlus 12,Electronics,Smartphone,OnePlus,OnePlus 12,57000,68000,16,4.4,18805,In Stock,ShopWise Store,1 Year,Blue,16GB,256GB,AMOLED 120Hz,64MP,5500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","AMOLED 120Hz, 16GB RAM, 256GB, 64MP Camera, 5500mAh, 5G","OnePlus OnePlus 12 smartphone with AMOLED 120Hz, 16GB RAM, 256GB, 64MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100258.jpg,https://example.com/products/100258
100259,Xiaomi Redmi Note 13,Electronics,Smartphone,Xiaomi,Redmi Note 13,16000,24500,35,4.5,1605,In Stock,ShopWise Store,1 Year,Silver,12GB,128GB,OLED 120Hz,108MP,4500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","OLED 120Hz, 12GB RAM, 128GB, 108MP Camera, 4500mAh, 5G","Xiaomi Redmi Note 13 smartphone with OLED 120Hz, 12GB RAM, 128GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100259.jpg,https://example.com/products/100259
100260,Samsung Galaxy S24+,Electronics,Smartphone,Samsung,Galaxy S24+,84000,95000,12,4.4,6865,In Stock,ShopWise Store,1 Year,Green,16GB,256GB,OLED 120Hz,108MP,5000mAh,Android,"5G, WiFi 7, Bluetooth 5.4","OLED 120Hz, 16GB RAM, 256GB, 108MP Camera, 5000mAh, 5G","Samsung Galaxy S24+ smartphone with OLED 120Hz, 16GB RAM, 256GB, 108MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100260.jpg,https://example.com/products/100260
100261,OnePlus Nord CE4,Electronics,Smartphone,OnePlus,Nord CE4,38500,44000,12,4.7,21389,In Stock,ShopWise Store,1 Year,Purple,16GB,256GB,LCD 120Hz,108MP,4500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","LCD 120Hz, 16GB RAM, 256GB, 108MP Camera, 4500mAh, 5G","OnePlus Nord CE4 smartphone with LCD 120Hz, 16GB RAM, 256GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100261.jpg,https://example.com/products/100261
100262,Apple iPhone 16 Pro,Electronics,Smartphone,Apple,iPhone 16 Pro,122500,130500,6,4.0,12944,In Stock,ShopWise Store,1 Year,White,6GB,512GB,OLED 120Hz,50MP,4500mAh,iOS,"5G, WiFi 7, Bluetooth 5.4","OLED 120Hz, 6GB RAM, 512GB, 50MP Camera, 4500mAh, 5G","Apple iPhone 16 Pro smartphone with OLED 120Hz, 6GB RAM, 512GB, 50MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100262.jpg,https://example.com/products/100262
100263,Apple iPhone 15 Plus,Electronics,Smartphone,Apple,iPhone 15 Plus,98000,101500,3,4.6,3679,In Stock,ShopWise Store,1 Year,Silver,12GB,256GB,OLED 120Hz,48MP,4500mAh,iOS,"5G, WiFi 7, Bluetooth 5.4","OLED 120Hz, 12GB RAM, 256GB, 48MP Camera, 4500mAh, 5G","Apple iPhone 15 Plus smartphone with OLED 120Hz, 12GB RAM, 256GB, 48MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100263.jpg,https://example.com/products/100263
100264,OnePlus OnePlus 12R,Electronics,Smartphone,OnePlus,OnePlus 12R,39000,41000,5,4.1,3753,In Stock,ShopWise Store,1 Year,Green,16GB,512GB,FHD+ AMOLED,108MP,5000mAh,Android,"5G, WiFi 6, Bluetooth 5.3","FHD+ AMOLED, 16GB RAM, 512GB, 108MP Camera, 5000mAh, 5G","OnePlus OnePlus 12R smartphone with FHD+ AMOLED, 16GB RAM, 512GB, 108MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100264.jpg,https://example.com/products/100264
100265,Samsung Galaxy A55,Electronics,Smartphone,Samsung,Galaxy A55,95000,104500,9,4.8,236,In Stock,ShopWise Store,1 Year,Purple,8GB,256GB,FHD+ AMOLED,108MP,4500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","FHD+ AMOLED, 8GB RAM, 256GB, 108MP Camera, 4500mAh, 5G","Samsung Galaxy A55 smartphone with FHD+ AMOLED, 8GB RAM, 256GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100265.jpg,https://example.com/products/100265
100266,Realme Realme 13,Electronics,Smartphone,Realme,Realme 13,42000,47000,11,4.3,18333,In Stock,ShopWise Store,1 Year,Black,8GB,512GB,AMOLED 120Hz,48MP,5000mAh,Android,"5G, WiFi 6, Bluetooth 5.3","AMOLED 120Hz, 8GB RAM, 512GB, 48MP Camera, 5000mAh, 5G","Realme Realme 13 smartphone with AMOLED 120Hz, 8GB RAM, 512GB, 48MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100266.jpg,https://example.com/products/100266
100267,Xiaomi Redmi Note 13,Electronics,Smartphone,Xiaomi,Redmi Note 13,48500,54500,11,4.6,9257,In Stock,ShopWise Store,1 Year,Silver,8GB,256GB,LCD 120Hz,64MP,5000mAh,Android,"5G, WiFi 7, Bluetooth 5.4","LCD 120Hz, 8GB RAM, 256GB, 64MP Camera, 5000mAh, 5G","Xiaomi Redmi Note 13 smartphone with LCD 120Hz, 8GB RAM, 256GB, 64MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100267.jpg,https://example.com/products/100267
100268,OnePlus Nord CE4,Electronics,Smartphone,OnePlus,Nord CE4,46500,54500,15,4.4,18650,In Stock,ShopWise Store,1 Year,Silver,12GB,256GB,AMOLED 120Hz,108MP,5500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","AMOLED 120Hz, 12GB RAM, 256GB, 108MP Camera, 5500mAh, 5G","OnePlus Nord CE4 smartphone with AMOLED 120Hz, 12GB RAM, 256GB, 108MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100268.jpg,https://example.com/products/100268
100269,OnePlus Nord CE4,Electronics,Smartphone,OnePlus,Nord CE4,43500,55000,21,4.9,3706,In Stock,ShopWise Store,1 Year,Purple,16GB,128GB,LCD 120Hz,108MP,4500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","LCD 120Hz, 16GB RAM, 128GB, 108MP Camera, 4500mAh, 5G","OnePlus Nord CE4 smartphone with LCD 120Hz, 16GB RAM, 128GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100269.jpg,https://example.com/products/100269
100270,Apple iPhone 15,Electronics,Smartphone,Apple,iPhone 15,172500,183000,6,4.9,6343,In Stock,ShopWise Store,1 Year,Black,6GB,128GB,LCD 120Hz,108MP,4500mAh,iOS,"5G, WiFi 7, Bluetooth 5.4","LCD 120Hz, 6GB RAM, 128GB, 108MP Camera, 4500mAh, 5G","Apple iPhone 15 smartphone with LCD 120Hz, 6GB RAM, 128GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100270.jpg,https://example.com/products/100270
100271,Apple iPhone 16 Pro Max,Electronics,Smartphone,Apple,iPhone 16 Pro Max,158000,160000,1,4.0,14557,In Stock,ShopWise Store,1 Year,Green,12GB,512GB,AMOLED 120Hz,50MP,5000mAh,iOS,"5G, WiFi 7, Bluetooth 5.4","AMOLED 120Hz, 12GB RAM, 512GB, 50MP Camera, 5000mAh, 5G","Apple iPhone 16 Pro Max smartphone with AMOLED 120Hz, 12GB RAM, 512GB, 50MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100271.jpg,https://example.com/products/100271
100272,OnePlus OnePlus 12R,Electronics,Smartphone,OnePlus,OnePlus 12R,23000,25500,10,5.0,18556,In Stock,ShopWise Store,1 Year,Blue,12GB,256GB,LCD 120Hz,48MP,5500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","LCD 120Hz, 12GB RAM, 256GB, 48MP Camera, 5500mAh, 5G","OnePlus OnePlus 12R smartphone with LCD 120Hz, 12GB RAM, 256GB, 48MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100272.jpg,https://example.com/products/100272
100273,Apple iPhone 16 Pro,Electronics,Smartphone,Apple,iPhone 16 Pro,62500,70000,11,4.8,21691,In Stock,ShopWise Store,1 Year,Green,16GB,128GB,LCD 120Hz,64MP,5500mAh,iOS,"5G, WiFi 7, Bluetooth 5.4","LCD 120Hz, 16GB RAM, 128GB, 64MP Camera, 5500mAh, 5G","Apple iPhone 16 Pro smartphone with LCD 120Hz, 16GB RAM, 128GB, 64MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100273.jpg,https://example.com/products/100273
100274,OnePlus OnePlus 12,Electronics,Smartphone,OnePlus,OnePlus 12,30000,40500,26,4.7,5193,In Stock,ShopWise Store,1 Year,Blue,6GB,128GB,AMOLED 120Hz,50MP,5000mAh,Android,"5G, WiFi 6, Bluetooth 5.3","AMOLED 120Hz, 6GB RAM, 128GB, 50MP Camera, 5000mAh, 5G","OnePlus OnePlus 12 smartphone with AMOLED 120Hz, 6GB RAM, 128GB, 50MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100274.jpg,https://example.com/products/100274
100275,Samsung Galaxy S24 Ultra,Electronics,Smartphone,Samsung,Galaxy S24 Ultra,24000,25500,6,4.5,21135,In Stock,ShopWise Store,1 Year,Purple,8GB,128GB,OLED 120Hz,48MP,4500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","OLED 120Hz, 8GB RAM, 128GB, 48MP Camera, 4500mAh, 5G","Samsung Galaxy S24 Ultra smartphone with OLED 120Hz, 8GB RAM, 128GB, 48MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100275.jpg,https://example.com/products/100275
100276,Samsung Galaxy A35,Electronics,Smartphone,Samsung,Galaxy A35,63000,66000,5,4.2,13916,In Stock,ShopWise Store,1 Year,Purple,6GB,512GB,OLED 120Hz,48MP,5000mAh,Android,"5G, WiFi 7, Bluetooth 5.4","OLED 120Hz, 6GB RAM, 512GB, 48MP Camera, 5000mAh, 5G","Samsung Galaxy A35 smartphone with OLED 120Hz, 6GB RAM, 512GB, 48MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100276.jpg,https://example.com/products/100276
100277,Apple iPhone 16 Pro Max,Electronics,Smartphone,Apple,iPhone 16 Pro Max,158500,164000,3,4.0,4344,In Stock,ShopWise Store,1 Year,White,12GB,512GB,LCD 120Hz,48MP,5500mAh,iOS,"5G, WiFi 6, Bluetooth 5.3","LCD 120Hz, 12GB RAM, 512GB, 48MP Camera, 5500mAh, 5G","Apple iPhone 16 Pro Max smartphone with LCD 120Hz, 12GB RAM, 512GB, 48MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100277.jpg,https://example.com/products/100277
100278,Apple iPhone 16 Pro,Electronics,Smartphone,Apple,iPhone 16 Pro,158000,168000,6,4.1,13858,In Stock,ShopWise Store,1 Year,Green,16GB,512GB,AMOLED 120Hz,50MP,5500mAh,iOS,"5G, WiFi 7, Bluetooth 5.4","AMOLED 120Hz, 16GB RAM, 512GB, 50MP Camera, 5500mAh, 5G","Apple iPhone 16 Pro smartphone with AMOLED 120Hz, 16GB RAM, 512GB, 50MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100278.jpg,https://example.com/products/100278
100279,Xiaomi Redmi Note 13,Electronics,Smartphone,Xiaomi,Redmi Note 13,61500,66500,8,4.7,19127,In Stock,ShopWise Store,1 Year,Green,12GB,128GB,OLED 120Hz,48MP,5500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","OLED 120Hz, 12GB RAM, 128GB, 48MP Camera, 5500mAh, 5G","Xiaomi Redmi Note 13 smartphone with OLED 120Hz, 12GB RAM, 128GB, 48MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100279.jpg,https://example.com/products/100279
100280,Xiaomi Redmi Note 14,Electronics,Smartphone,Xiaomi,Redmi Note 14,62000,64000,3,4.0,11542,In Stock,ShopWise Store,1 Year,Purple,6GB,512GB,OLED 120Hz,108MP,5000mAh,Android,"5G, WiFi 7, Bluetooth 5.4","OLED 120Hz, 6GB RAM, 512GB, 108MP Camera, 5000mAh, 5G","Xiaomi Redmi Note 14 smartphone with OLED 120Hz, 6GB RAM, 512GB, 108MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100280.jpg,https://example.com/products/100280
100281,OnePlus Nord CE4,Electronics,Smartphone,OnePlus,Nord CE4,56500,67000,16,4.1,21296,In Stock,ShopWise Store,1 Year,Black,6GB,512GB,LCD 120Hz,64MP,5500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","LCD 120Hz, 6GB RAM, 512GB, 64MP Camera, 5500mAh, 5G","OnePlus Nord CE4 smartphone with LCD 120Hz, 6GB RAM, 512GB, 64MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100281.jpg,https://example.com/products/100281
100282,Xiaomi Redmi Note 13,Electronics,Smartphone,Xiaomi,Redmi Note 13,38000,41000,7,4.1,12035,In Stock,ShopWise Store,1 Year,Black,6GB,128GB,FHD+ AMOLED,50MP,5000mAh,Android,"5G, WiFi 7, Bluetooth 5.4","FHD+ AMOLED, 6GB RAM, 128GB, 50MP Camera, 5000mAh, 5G","Xiaomi Redmi Note 13 smartphone with FHD+ AMOLED, 6GB RAM, 128GB, 50MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100282.jpg,https://example.com/products/100282
100283,OnePlus Nord CE4,Electronics,Smartphone,OnePlus,Nord CE4,25000,28000,11,4.1,22365,In Stock,ShopWise Store,1 Year,Purple,12GB,256GB,LCD 120Hz,108MP,4500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","LCD 120Hz, 12GB RAM, 256GB, 108MP Camera, 4500mAh, 5G","OnePlus Nord CE4 smartphone with LCD 120Hz, 12GB RAM, 256GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100283.jpg,https://example.com/products/100283
100284,Samsung Galaxy S24,Electronics,Smartphone,Samsung,Galaxy S24,112000,121000,7,4.5,14157,In Stock,ShopWise Store,1 Year,Green,12GB,256GB,LCD 120Hz,108MP,4500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","LCD 120Hz, 12GB RAM, 256GB, 108MP Camera, 4500mAh, 5G","Samsung Galaxy S24 smartphone with LCD 120Hz, 12GB RAM, 256GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100284.jpg,https://example.com/products/100284
100285,Realme GT 6,Electronics,Smartphone,Realme,GT 6,45500,57000,20,4.3,14295,In Stock,ShopWise Store,1 Year,Black,6GB,256GB,OLED 120Hz,108MP,4500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","OLED 120Hz, 6GB RAM, 256GB, 108MP Camera, 4500mAh, 5G","Realme GT 6 smartphone with OLED 120Hz, 6GB RAM, 256GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100285.jpg,https://example.com/products/100285
100286,Apple iPhone 16,Electronics,Smartphone,Apple,iPhone 16,125500,128000,2,4.8,13323,In Stock,ShopWise Store,1 Year,Blue,16GB,256GB,OLED 120Hz,48MP,4500mAh,iOS,"5G, WiFi 7, Bluetooth 5.4","OLED 120Hz, 16GB RAM, 256GB, 48MP Camera, 4500mAh, 5G","Apple iPhone 16 smartphone with OLED 120Hz, 16GB RAM, 256GB, 48MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100286.jpg,https://example.com/products/100286
100287,Xiaomi Xiaomi 14,Electronics,Smartphone,Xiaomi,Xiaomi 14,55500,66500,17,4.2,12019,In Stock,ShopWise Store,1 Year,White,6GB,512GB,LCD 120Hz,108MP,5500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","LCD 120Hz, 6GB RAM, 512GB, 108MP Camera, 5500mAh, 5G","Xiaomi Xiaomi 14 smartphone with LCD 120Hz, 6GB RAM, 512GB, 108MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100287.jpg,https://example.com/products/100287
100288,Realme Narzo 70,Electronics,Smartphone,Realme,Narzo 70,21000,25000,16,4.8,23593,In Stock,ShopWise Store,1 Year,Blue,6GB,512GB,OLED 120Hz,48MP,4500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","OLED 120Hz, 6GB RAM, 512GB, 48MP Camera, 4500mAh, 5G","Realme Narzo 70 smartphone with OLED 120Hz, 6GB RAM, 512GB, 48MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100288.jpg,https://example.com/products/100288
100289,Realme GT 6,Electronics,Smartphone,Realme,GT 6,47000,54000,13,4.2,10337,In Stock,ShopWise Store,1 Year,Black,6GB,256GB,AMOLED 120Hz,64MP,4500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","AMOLED 120Hz, 6GB RAM, 256GB, 64MP Camera, 4500mAh, 5G","Realme GT 6 smartphone with AMOLED 120Hz, 6GB RAM, 256GB, 64MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100289.jpg,https://example.com/products/100289
100290,Samsung Galaxy S24 Ultra,Electronics,Smartphone,Samsung,Galaxy S24 Ultra,102500,106500,4,4.9,23135,In Stock,ShopWise Store,1 Year,Green,6GB,512GB,FHD+ AMOLED,50MP,4500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","FHD+ AMOLED, 6GB RAM, 512GB, 50MP Camera, 4500mAh, 5G","Samsung Galaxy S24 Ultra smartphone with FHD+ AMOLED, 6GB RAM, 512GB, 50MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100290.jpg,https://example.com/products/100290
100291,Apple iPhone 16,Electronics,Smartphone,Apple,iPhone 16,68500,71500,4,4.4,16983,In Stock,ShopWise Store,1 Year,Blue,16GB,512GB,AMOLED 120Hz,48MP,4500mAh,iOS,"5G, WiFi 7, Bluetooth 5.4","AMOLED 120Hz, 16GB RAM, 512GB, 48MP Camera, 4500mAh, 5G","Apple iPhone 16 smartphone with AMOLED 120Hz, 16GB RAM, 512GB, 48MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100291.jpg,https://example.com/products/100291
