product_id,product_name,category,sub_category,brand,model,processor,ram,storage,gpu,display,operating_system,price,original_price,discount_percentage,rating,review_count,color,battery,weight,warranty,stock_status,seller,description,features,purpose,image_url,product_url
200108,Dell XPS 13,Electronics,Laptop,Dell,XPS 13,Ryzen 7 7730U,8GB,256GB SSD,RTX 4050,14 FHD IPS,Windows 11,103000,115000,10,4.6,8737,Blue,8 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"Dell XPS 13 laptop with Ryzen 7 7730U, 8GB, 256GB SSD and RTX 4050. Ideal for gaming.","Ryzen 7 7730U, 8GB, 256GB SSD, RTX 4050, Windows 11",Gaming,https://example.com/images/laptops/200108.jpg,https://example.com/products/200108
200109,ASUS ROG Strix G16,Electronics,Laptop,ASUS,ROG Strix G16,Intel Core i7-13650HX,8GB,1TB SSD,RTX 3050,14 OLED,Windows 11,160000,173000,8,4.4,16377,Black,12 Hours,1.5 kg,1 Year,In Stock,ShopWise Store,"ASUS ROG Strix G16 laptop with Intel Core i7-13650HX, 8GB, 1TB SSD and RTX 3050. Ideal for gaming.","Intel Core i7-13650HX, 8GB, 1TB SSD, RTX 3050, Windows 11",Gaming,https://example.com/images/laptops/200109.jpg,https://example.com/products/200109
200110,Dell Inspiron 15,Electronics,Laptop,Dell,Inspiron 15,Intel Core i5-1335U,32GB,1TB SSD,Integrated,14 OLED,Windows 11,108000,114000,5,4.3,4614,Blue,10 Hours,1.8 kg,1 Year,In Stock,ShopWise Store,"Dell Inspiron 15 laptop with Intel Core i5-1335U, 32GB, 1TB SSD and Integrated. Ideal for office.","Intel Core i5-1335U, 32GB, 1TB SSD, Integrated, Windows 11",Office,https://example.com/images/laptops/200110.jpg,https://example.com/products/200110
200111,Dell Inspiron 15,Electronics,Laptop,Dell,Inspiron 15,Intel Core i5-1335U,16GB,256GB SSD,RTX 3050,14 FHD IPS,Windows 11,49000,55000,11,5.0,3661,Black,8 Hours,1.8 kg,1 Year,In Stock,ShopWise Store,"Dell Inspiron 15 laptop with Intel Core i5-1335U, 16GB, 256GB SSD and RTX 3050. Ideal for programming.","Intel Core i5-1335U, 16GB, 256GB SSD, RTX 3050, Windows 11",Programming,https://example.com/images/laptops/200111.jpg,https://example.com/products/200111
200112,Acer Swift Go,Electronics,Laptop,Acer,Swift Go,Intel Core i7-13700H,16GB,512GB SSD,RTX 3050,15.6 FHD,Windows 11,64000,69000,7,4.2,11013,Grey,8 Hours,1.5 kg,1 Year,In Stock,ShopWise Store,"Acer Swift Go laptop with Intel Core i7-13700H, 16GB, 512GB SSD and RTX 3050. Ideal for machine learning.","Intel Core i7-13700H, 16GB, 512GB SSD, RTX 3050, Windows 11",Machine Learning,https://example.com/images/laptops/200112.jpg,https://example.com/products/200112
200113,Apple MacBook Air M3,Electronics,Laptop,Apple,MacBook Air M3,Apple M2,32GB,256GB SSD,RTX 4050,14 OLED,macOS,118000,125000,6,4.2,15364,Silver,12 Hours,1.5 kg,1 Year,In Stock,ShopWise Store,"Apple MacBook Air M3 laptop with Apple M2, 32GB, 256GB SSD and RTX 4050. Ideal for programming.","Apple M2, 32GB, 256GB SSD, RTX 4050, Windows 11",Programming,https://example.com/images/laptops/200113.jpg,https://example.com/products/200113
200114,Acer Swift Go,Electronics,Laptop,Acer,Swift Go,Ryzen 5 7530U,8GB,1TB SSD,RTX 4050,14 OLED,Windows 11,98000,107000,8,4.5,6176,Grey,8 Hours,1.5 kg,1 Year,In Stock,ShopWise Store,"Acer Swift Go laptop with Ryzen 5 7530U, 8GB, 1TB SSD and RTX 4050. Ideal for office.","Ryzen 5 7530U, 8GB, 1TB SSD, RTX 4050, Windows 11",Office,https://example.com/images/laptops/200114.jpg,https://example.com/products/200114
200115,ASUS TUF Gaming A15,Electronics,Laptop,ASUS,TUF Gaming A15,Ryzen 7 7840HS,8GB,256GB SSD,Integrated,14 FHD IPS,Windows 11,78000,82000,5,4.5,1300,Black,8 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"ASUS TUF Gaming A15 laptop with Ryzen 7 7840HS, 8GB, 256GB SSD and Integrated. Ideal for machine learning.","Ryzen 7 7840HS, 8GB, 256GB SSD, Integrated, Windows 11",Machine Learning,https://example.com/images/laptops/200115.jpg,https://example.com/products/200115
200116,Apple MacBook Air M3,Electronics,Laptop,Apple,MacBook Air M3,Apple M3,32GB,256GB SSD,RTX 3050,16 WQXGA,macOS,137000,151000,9,5.0,7716,Blue,8 Hours,1.5 kg,1 Year,In Stock,ShopWise Store,"Apple MacBook Air M3 laptop with Apple M3, 32GB, 256GB SSD and RTX 3050. Ideal for programming.","Apple M3, 32GB, 256GB SSD, RTX 3050, Windows 11",Programming,https://example.com/images/laptops/200116.jpg,https://example.com/products/200116
200117,Acer Swift Go,Electronics,Laptop,Acer,Swift Go,Ryzen 5 7530U,8GB,512GB SSD,RTX 4050,15.6 FHD,Windows 11,133000,143000,7,4.8,14918,Blue,12 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"Acer Swift Go laptop with Ryzen 5 7530U, 8GB, 512GB SSD and RTX 4050. Ideal for students.","Ryzen 5 7530U, 8GB, 512GB SSD, RTX 4050, Windows 11",Students,https://example.com/images/laptops/200117.jpg,https://example.com/products/200117
200118,Apple MacBook Air M2,Electronics,Laptop,Apple,MacBook Air M2,Apple M2,8GB,512GB SSD,Integrated,14 OLED,macOS,108000,116000,7,4.6,8598,Blue,12 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"Apple MacBook Air M2 laptop with Apple M2, 8GB, 512GB SSD and Integrated. Ideal for office.","Apple M2, 8GB, 512GB SSD, Integrated, Windows 11",Office,https://example.com/images/laptops/200118.jpg,https://example.com/products/200118
200119,Apple MacBook Air M2,Electronics,Laptop,Apple,MacBook Air M2,Apple M2,32GB,512GB SSD,RTX 4060,16 WQXGA,macOS,106000,109000,3,4.2,1221,Grey,10 Hours,1.5 kg,1 Year,In Stock,ShopWise Store,"Apple MacBook Air M2 laptop with Apple M2, 32GB, 512GB SSD and RTX 4060. Ideal for office.","Apple M2, 32GB, 512GB SSD, RTX 4060, Windows 11",Office,https://example.com/images/laptops/200119.jpg,https://example.com/products/200119
200120,Apple MacBook Air M3,Electronics,Laptop,Apple,MacBook Air M3,Apple M3,8GB,512GB SSD,Integrated,15.6 FHD,macOS,138000,148000,7,4.5,7574,Grey,10 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"Apple MacBook Air M3 laptop with Apple M3, 8GB, 512GB SSD and Integrated. Ideal for programming.","Apple M3, 8GB, 512GB SSD, Integrated, Windows 11",Programming,https://example.com/images/laptops/200120.jpg,https://example.com/products/200120
200121,Lenovo ThinkPad E14,Electronics,Laptop,Lenovo,ThinkPad E14,Ryzen 5 7535HS,8GB,256GB SSD,RTX 4060,16 WQXGA,Windows 11,106000,116000,9,4.6,6386,Blue,10 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"Lenovo ThinkPad E14 laptop with Ryzen 5 7535HS, 8GB, 256GB SSD and RTX 4060. Ideal for programming.","Ryzen 5 7535HS, 8GB, 256GB SSD, RTX 4060, Windows 11",Programming,https://example.com/images/laptops/200121.jpg,https://example.com/products/200121
200122,Lenovo Yoga Slim 6,Electronics,Laptop,Lenovo,Yoga Slim 6,Ryzen 5 7535HS,16GB,512GB SSD,Integrated,14 OLED,Windows 11,90000,100000,10,4.9,6013,Blue,8 Hours,1.8 kg,1 Year,In Stock,ShopWise Store,"Lenovo Yoga Slim 6 laptop with Ryzen 5 7535HS, 16GB, 512GB SSD and Integrated. Ideal for machine learning.","Ryzen 5 7535HS, 16GB, 512GB SSD, Integrated, Windows 11",Machine Learning,https://example.com/images/laptops/200122.jpg,https://example.com/products/200122
200123,HP Victus 15,Electronics,Laptop,HP,Victus 15,Ryzen 5 7530U,8GB,512GB SSD,Integrated,14 OLED,Windows 11,60000,71000,15,5.0,16147,Silver,8 Hours,1.8 kg,1 Year,In Stock,ShopWise Store,"HP Victus 15 laptop with Ryzen 5 7530U, 8GB, 512GB SSD and Integrated. Ideal for machine learning.","Ryzen 5 7530U, 8GB, 512GB SSD, Integrated, Windows 11",Machine Learning,https://example.com/images/laptops/200123.jpg,https://example.com/products/200123
200124,Acer Swift Go,Electronics,Laptop,Acer,Swift Go,Intel Core i7-13700H,8GB,512GB SSD,Integrated,14 OLED,Windows 11,136000,144000,6,5.0,7023,Black,12 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"Acer Swift Go laptop with Intel Core i7-13700H, 8GB, 512GB SSD and Integrated. Ideal for students.","Intel Core i7-13700H, 8GB, 512GB SSD, Integrated, Windows 11",Students,https://example.com/images/laptops/200124.jpg,https://example.com/products/200124
200125,Dell XPS 13,Electronics,Laptop,Dell,XPS 13,Intel Core i7-1355U,32GB,512GB SSD,RTX 4050,14 OLED,Windows 11,51000,64000,20,4.1,626,Black,12 Hours,1.8 kg,1 Year,In Stock,ShopWise Store,"Dell XPS 13 laptop with Intel Core i7-1355U, 32GB, 512GB SSD and RTX 4050. Ideal for machine learning.","Intel Core i7-1355U, 32GB, 512GB SSD, RTX 4050, Windows 11",Machine Learning,https://example.com/images/laptops/200125.jpg,https://example.com/products/200125
200126,Lenovo LOQ,Electronics,Laptop,Lenovo,LOQ,Ryzen 7 7840HS,8GB,512GB SSD,RTX 4060,15.6 FHD,Windows 11,50000,54000,7,4.5,3915,Black,10 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"Lenovo LOQ laptop with Ryzen 7 7840HS, 8GB, 512GB SSD and RTX 4060. Ideal for programming.","Ryzen 7 7840HS, 8GB, 512GB SSD, RTX 4060, Windows 11",Programming,https://example.com/images/laptops/200126.jpg,https://example.com/products/200126
200127,ASUS Zenbook 14,Electronics,Laptop,ASUS,Zenbook 14,Ryzen 7 7840HS,8GB,256GB SSD,RTX 4060,15.6 FHD,Windows 11,107000,117000,9,4.5,8692,Silver,12 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"ASUS Zenbook 14 laptop with Ryzen 7 7840HS, 8GB, 256GB SSD and RTX 4060. Ideal for gaming.","Ryzen 7 7840HS, 8GB, 256GB SSD, RTX 4060, Windows 11",Gaming,https://example.com/images/laptops/200127.jpg,https://example.com/products/200127
200128,Lenovo IdeaPad Slim 3,Electronics,Laptop,Lenovo,IdeaPad Slim 3,Intel Core i5-13420H,16GB,512GB SSD,RTX 4060,14 OLED,Windows 11,113000,120000,6,4.6,8253,Grey,12 Hours,1.5 kg,1 Year,In Stock,ShopWise Store,"Lenovo IdeaPad Slim 3 laptop with Intel Core i5-13420H, 16GB, 512GB SSD and RTX 4060. Ideal for machine learning.","Intel Core i5-13420H, 16GB, 512GB SSD, RTX 4060, Windows 11",Machine Learning,https://example.com/images/laptops/200128.jpg,https://example.com/products/200128
200129,HP Envy x360,Electronics,Laptop,HP,Envy x360,Intel Core i5-13420H,8GB,1TB SSD,RTX 4050,14 FHD IPS,Windows 11,70000,78000,10,4.3,12212,Silver,12 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"HP Envy x360 laptop with Intel Core i5-13420H, 8GB, 1TB SSD and RTX 4050. Ideal for gaming.","Intel Core i5-13420H, 8GB, 1TB SSD, RTX 4050, Windows 11",Gaming,https://example.com/images/laptops/200129.jpg,https://example.com/products/200129
200130,Acer Swift Go,Electronics,Laptop,Acer,Swift Go,Intel Core i7-13700H,16GB,256GB SSD,RTX 4050,14 FHD IPS,Windows 11,109000,113000,4,4.1,16442,Silver,8 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"Acer Swift Go laptop with Intel Core i7-13700H, 16GB, 256GB SSD and RTX 4050. Ideal for machine learning.","Intel Core i7-13700H, 16GB, 256GB SSD, RTX 4050, Windows 11",Machine Learning,https://example.com/images/laptops/200130.jpg,https://example.com/products/200130
200131,Apple MacBook Pro M4,Electronics,Laptop,Apple,MacBook Pro M4,Apple M2,16GB,1TB SSD,RTX 4060,16 WQXGA,macOS,217000,227000,4,4.6,17573,Grey,12 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"Apple MacBook Pro M4 laptop with Apple M2, 16GB, 1TB SSD and RTX 4060. Ideal for students.","Apple M2, 16GB, 1TB SSD, RTX 4060, Windows 11",Students,https://example.com/images/laptops/200131.jpg,https://example.com/products/200131
200132,HP Victus 15,Electronics,Laptop,HP,Victus 15,Intel Core i7-13620H,32GB,512GB SSD,RTX 3050,15.6 FHD,Windows 11,81000,87000,7,4.9,9104,Blue,12 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"HP Victus 15 laptop with Intel Core i7-13620H, 32GB, 512GB SSD and RTX 3050. Ideal for programming.","Intel Core i7-13620H, 32GB, 512GB SSD, RTX 3050, Windows 11",Programming,https://example.com/images/laptops/200132.jpg,https://example.com/products/200132
200133,Acer Swift Go,Electronics,Laptop,Acer,Swift Go,Ryzen 5 7530U,8GB,1TB SSD,RTX 3050,15.6 FHD,Windows 11,109000,115000,5,4.9,2077,Blue,10 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"Acer Swift Go laptop with Ryzen 5 7530U, 8GB, 1TB SSD and RTX 3050. Ideal for students.","Ryzen 5 7530U, 8GB, 1TB SSD, RTX 3050, Windows 11",Students,https://example.com/images/laptops/200133.jpg,https://example.com/products/200133
200134,Acer Swift Go,Electronics,Laptop,Acer,Swift Go,Intel Core i7-13700H,8GB,512GB SSD,RTX 4050,14 FHD IPS,Windows 11,61000,73000,16,4.3,15198,Blue,8 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"Acer Swift Go laptop with Intel Core i7-13700H, 8GB, 512GB SSD and RTX 4050. Ideal for students.","Intel Core i7-13700H, 8GB, 512GB SSD, RTX 4050, Windows 11",Students,https://example.com/images/laptops/200134.jpg,https://example.com/products/200134
200135,HP 15s,Electronics,Laptop,HP,15s,Intel Core i7-13620H,32GB,1TB SSD,RTX 4060,15.6 FHD,Windows 11,65000,69000,6,4.8,10798,Black,8 Hours,1.8 kg,1 Year,In Stock,ShopWise Store,"HP 15s laptop with Intel Core i7-13620H, 32GB, 1TB SSD and RTX 4060. Ideal for gaming.","Intel Core i7-13620H, 32GB, 1TB SSD, RTX 4060, Windows 11",Gaming,https://example.com/images/laptops/200135.jpg,https://example.com/products/200135
200136,Apple MacBook Air M2,Electronics,Laptop,Apple,MacBook Air M2,Apple M4,16GB,1TB SSD,RTX 4050,16 WQXGA,macOS,87000,101000,14,4.6,16694,Black,10 Hours,1.8 kg,1 Year,In Stock,ShopWise Store,"Apple MacBook Air M2 laptop with Apple M4, 16GB, 1TB SSD and RTX 4050. Ideal for office.","Apple M4, 16GB, 1TB SSD, RTX 4050, Windows 11",Office,https://example.com/images/laptops/200136.jpg,https://example.com/products/200136
200137,HP 15s,Electronics,Laptop,HP,15s,Ryzen 5 7530U,32GB,1TB SSD,RTX 3050,15.6 FHD,Windows 11,61000,71000,14,4.3,14205,Blue,8 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"HP 15s laptop with Ryzen 5 7530U, 32GB, 1TB SSD and RTX 3050. Ideal for gaming.","Ryzen 5 7530U, 32GB, 1TB SSD, RTX 3050, Windows 11",Gaming,https://example.com/images/laptops/200137.jpg,https://example.com/products/200137
200138,ASUS Vivobook 15,Electronics,Laptop,ASUS,Vivobook 15,Intel Core i7-13650HX,32GB,256GB SSD,RTX 4060,16 WQXGA,Windows 11,176000,181000,3,4.6,16904,Blue,8 Hours,1.8 kg,1 Year,In Stock,ShopWise Store,"ASUS Vivobook 15 laptop with Intel Core i7-13650HX, 32GB, 256GB SSD and RTX 4060. Ideal for programming.","Intel Core i7-13650HX, 32GB, 256GB SSD, RTX 4060, Windows 11",Programming,https://example.com/images/laptops/200138.jpg,https://example.com/products/200138
200139,Lenovo IdeaPad Slim 3,Electronics,Laptop,Lenovo,IdeaPad Slim 3,Ryzen 7 7840HS,16GB,256GB SSD,RTX 4060,15.6 FHD,Windows 11,104000,109000,5,4.3,697,Black,10 Hours,1.5 kg,1 Year,In Stock,ShopWise Store,"Lenovo IdeaPad Slim 3 laptop with Ryzen 7 7840HS, 16GB, 256GB SSD and RTX 4060. Ideal for gaming.","Ryzen 7 7840HS, 16GB, 256GB SSD, RTX 4060, Windows 11",Gaming,https://example.com/images/laptops/200139.jpg,https://example.com/products/200139
200140,Dell G15,Electronics,Laptop,Dell,G15,Ryzen 7 7730U,32GB,1TB SSD,RTX 4060,14 OLED,Windows 11,44000,51000,14,4.3,975,Grey,12 Hours,1.8 kg,1 Year,In Stock,ShopWise Store,"Dell G15 laptop with Ryzen 7 7730U, 32GB, 1TB SSD and RTX 4060. Ideal for office.","Ryzen 7 7730U, 32GB, 1TB SSD, RTX 4060, Windows 11",Office,https://example.com/images/laptops/200140.jpg,https://example.com/products/200140
200141,Acer Nitro V,Electronics,Laptop,Acer,Nitro V,Ryzen 5 7530U,32GB,512GB SSD,RTX 4060,15.6 FHD,Windows 11,44000,58000,24,4.5,4713,Blue,8 Hours,1.8 kg,1 Year,In Stock,ShopWise Store,"Acer Nitro V laptop with Ryzen 5 7530U, 32GB, 512GB SSD and RTX 4060. Ideal for students.","Ryzen 5 7530U, 32GB, 512GB SSD, RTX 4060, Windows 11",Students,https://example.com/images/laptops/200141.jpg,https://example.com/products/200141
200142,Dell Inspiron 15,Electronics,Laptop,Dell,Inspiron 15,Ryzen 7 7730U,16GB,256GB SSD,RTX 3050,16 WQXGA,Windows 11,89000,96000,7,4.7,2542,Silver,12 Hours,1.5 kg,1 Year,In Stock,ShopWise Store,"Dell Inspiron 15 laptop with Ryzen 7 7730U, 16GB, 256GB SSD and RTX 3050. Ideal for machine learning.","Ryzen 7 7730U, 16GB, 256GB SSD, RTX 3050, Windows 11",Machine Learning,https://example.com/images/laptops/200142.jpg,https://example.com/products/200142
200143,Dell Inspiron 15,Electronics,Laptop,Dell,Inspiron 15,Ryzen 7 7730U,32GB,1TB SSD,RTX 4050,15.6 FHD,Windows 11,135000,147000,8,4.2,11780,Black,10 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"Dell Inspiron 15 laptop with Ryzen 7 7730U, 32GB, 1TB SSD and RTX 4050. Ideal for gaming.","Ryzen 7 7730U, 32GB, 1TB SSD, RTX 4050, Windows 11",Gaming,https://example.com/images/laptops/200143.jpg,https://example.com/products/200143
200144,Acer Nitro V,Electronics,Laptop,Acer,Nitro V,Ryzen 5 7530U,8GB,256GB SSD,RTX 4060,14 FHD IPS,Windows 11,140000,144000,3,4.4,6771,Grey,10 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"Acer Nitro V laptop with Ryzen 5 7530U, 8GB, 256GB SSD and RTX 4060. Ideal for students.","Ryzen 5 7530U, 8GB, 256GB SSD, RTX 4060, Windows 11",Students,https://example.com/images/laptops/200144.jpg,https://example.com/products/200144
200145,HP Pavilion 15,Electronics,Laptop,HP,Pavilion 15,Ryzen 5 7530U,32GB,256GB SSD,Integrated,14 OLED,Windows 11,92000,106000,13,4.3,17989,Silver,10 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"HP Pavilion 15 laptop with Ryzen 5 7530U, 32GB, 256GB SSD and Integrated. Ideal for programming.","Ryzen 5 7530U, 32GB, 256GB SSD, Integrated, Windows 11",Programming,https://example.com/images/laptops/200145.jpg,https://example.com/products/200145
200146,Acer Predator Helios Neo,Electronics,Laptop,Acer,Predator Helios Neo,Intel Core i7-13700H,16GB,512GB SSD,Integrated,16 WQXGA,Windows 11,74000,78000,5,4.9,14590,Blue,10 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"Acer Predator Helios Neo laptop with Intel Core i7-13700H, 16GB, 512GB SSD and Integrated. Ideal for machine learning.","Intel Core i7-13700H, 16GB, 512GB SSD, Integrated, Windows 11",Machine Learning,https://example.com/images/laptops/200146.jpg,https://example.com/products/200146
200147,Apple MacBook Air M2,Electronics,Laptop,Apple,MacBook Air M2,Apple M4,16GB,256GB SSD,RTX 4050,14 FHD IPS,macOS,209000,218000,4,4.2,16974,Silver,10 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"Apple MacBook Air M2 laptop with Apple M4, 16GB, 256GB SSD and RTX 4050. Ideal for gaming.","Apple M4, 16GB, 256GB SSD, RTX 4050, Windows 11",Gaming,https://example.com/images/laptops/200147.jpg,https://example.com/products/200147
200148,HP Victus 15,Electronics,Laptop,HP,Victus 15,Intel Core i7-13620H,32GB,256GB SSD,RTX 4060,14 OLED,Windows 11,87000,95000,8,4.1,3250,Blue,12 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"HP Victus 15 laptop with Intel Core i7-13620H, 32GB, 256GB SSD and RTX 4060. Ideal for programming.","Intel Core i7-13620H, 32GB, 256GB SSD, RTX 4060, Windows 11",Programming,https://example.com/images/laptops/200148.jpg,https://example.com/products/200148
200149,Apple MacBook Air M3,Electronics,Laptop,Apple,MacBook Air M3,Apple M3,16GB,256GB SSD,RTX 4060,14 FHD IPS,macOS,171000,185000,8,4.7,8113,Grey,12 Hours,1.5 kg,1 Year,In Stock,ShopWise Store,"Apple MacBook Air M3 laptop with Apple M3, 16GB, 256GB SSD and RTX 4060. Ideal for office.","Apple M3, 16GB, 256GB SSD, RTX 4060, Windows 11",Office,https://example.com/images/laptops/200149.jpg,https://example.com/products/200149
200150,Acer Predator Helios Neo,Electronics,Laptop,Acer,Predator Helios Neo,Ryzen 5 7530U,16GB,512GB SSD,RTX 4050,16 WQXGA,Windows 11,138000,152000,9,4.5,3135,Black,10 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"Acer Predator Helios Neo laptop with Ryzen 5 7530U, 16GB, 512GB SSD and RTX 4050. Ideal for students.","Ryzen 5 7530U, 16GB, 512GB SSD, RTX 4050, Windows 11",Students,https://example.com/images/laptops/200150.jpg,https://example.com/products/200150
200151,ASUS ROG Strix G16,Electronics,Laptop,ASUS,ROG Strix G16,Intel Core Ultra 5,32GB,512GB SSD,RTX 4060,14 FHD IPS,Windows 11,92000,103000,11,4.4,2145,Grey,8 Hours,1.8 kg,1 Year,In Stock,ShopWise Store,"ASUS ROG Strix G16 laptop with Intel Core Ultra 5, 32GB, 512GB SSD and RTX 4060. Ideal for students.","Intel Core Ultra 5, 32GB, 512GB SSD, RTX 4060, Windows 11",Students,https://example.com/images/laptops/200151.jpg,https://example.com/products/200151
200152,Dell G15,Electronics,Laptop,Dell,G15,Intel Core i7-1355U,8GB,256GB SSD,RTX 4060,16 WQXGA,Windows 11,99000,107000,7,4.9,7961,Grey,12 Hours,1.8 kg,1 Year,In Stock,ShopWise Store,"Dell G15 laptop with Intel Core i7-1355U, 8GB, 256GB SSD and RTX 4060. Ideal for machine learning.","Intel Core i7-1355U, 8GB, 256GB SSD, RTX 4060, Windows 11",Machine Learning,https://example.com/images/laptops/200152.jpg,https://example.com/products/200152
200153,Lenovo IdeaPad Slim 3,Electronics,Laptop,Lenovo,IdeaPad Slim 3,Ryzen 7 7840HS,32GB,256GB SSD,RTX 3050,14 OLED,Windows 11,71000,85000,16,4.7,10802,Grey,10 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"Lenovo IdeaPad Slim 3 laptop with Ryzen 7 7840HS, 32GB, 256GB SSD and RTX 3050. Ideal for programming.","Ryzen 7 7840HS, 32GB, 256GB SSD, RTX 3050, Windows 11",Programming,https://example.com/images/laptops/200153.jpg,https://example.com/products/200153
200154,ASUS Zenbook 14,Electronics,Laptop,ASUS,Zenbook 14,Intel Core i7-13650HX,16GB,512GB SSD,Integrated,14 FHD IPS,Windows 11,47000,53000,11,4.2,9430,Blue,10 Hours,1.5 kg,1 Year,In Stock,ShopWise Store,"ASUS Zenbook 14 laptop with Intel Core i7-13650HX, 16GB, 512GB SSD and Integrated. Ideal for gaming.","Intel Core i7-13650HX, 16GB, 512GB SSD, Integrated, Windows 11",Gaming,https://example.com/images/laptops/200154.jpg,https://example.com/products/200154
200155,Apple MacBook Pro M4,Electronics,Laptop,Apple,MacBook Pro M4,Apple M2,32GB,256GB SSD,RTX 4060,14 OLED,macOS,171000,179000,4,4.6,10698,Blue,12 Hours,1.5 kg,1 Year,In Stock,ShopWise Store,"Apple MacBook Pro M4 laptop with Apple M2, 32GB, 256GB SSD and RTX 4060. Ideal for machine learning.","Apple M2, 32GB, 256GB SSD, RTX 4060, Windows 11",Machine Learning,https://example.com/images/laptops/200155.jpg,https://example.com/products/200155
200156,ASUS ROG Strix G16,Electronics,Laptop,ASUS,ROG Strix G16,Ryzen 7 7840HS,32GB,256GB SSD,RTX 4060,14 OLED,Windows 11,129000,138000,7,4.5,9732,Blue,8 Hours,1.8 kg,1 Year,In Stock,ShopWise Store,"ASUS ROG Strix G16 laptop with Ryzen 7 7840HS, 32GB, 256GB SSD and RTX 4060. Ideal for programming.","Ryzen 7 7840HS, 32GB, 256GB SSD, RTX 4060, Windows 11",Programming,https://example.com/images/laptops/200156.jpg,https://example.com/products/200156
200157,HP Victus 15,Electronics,Laptop,HP,Victus 15,Ryzen 5 7530U,8GB,1TB SSD,RTX 4050,15.6 FHD,Windows 11,72000,80000,10,5.0,5870,Black,12 Hours,1.5 kg,1 Year,In Stock,ShopWise Store,"HP Victus 15 laptop with Ryzen 5 7530U, 8GB, 1TB SSD and RTX 4050. Ideal for machine learning.","Ryzen 5 7530U, 8GB, 1TB SSD, RTX 4050, Windows 11",Machine Learning,https://example.com/images/laptops/200157.jpg,https://example.com/products/200157
200158,ASUS Zenbook 14,Electronics,Laptop,ASUS,Zenbook 14,Intel Core i7-13650HX,8GB,1TB SSD,RTX 4050,14 OLED,Windows 11,73000,85000,14,4.5,4105,Black,8 Hours,1.8 kg,1 Year,In Stock,ShopWise Store,"ASUS Zenbook 14 laptop with Intel Core i7-13650HX, 8GB, 1TB SSD and RTX 4050. Ideal for students.","Intel Core i7-13650HX, 8GB, 1TB SSD, RTX 4050, Windows 11",Students,https://example.com/images/laptops/200158.jpg,https://example.com/products/200158
200159,HP Envy x360,Electronics,Laptop,HP,Envy x360,Intel Core i5-13420H,16GB,256GB SSD,RTX 4050,16 WQXGA,Windows 11,84000,88000,5,5.0,8806,Black,10 Hours,1.5 kg,1 Year,In Stock,ShopWise Store,"HP Envy x360 laptop with Intel Core i5-13420H, 16GB, 256GB SSD and RTX 4050. Ideal for students.","Intel Core i5-13420H, 16GB, 256GB SSD, RTX 4050, Windows 11",Students,https://example.com/images/laptops/200159.jpg,https://example.com/products/200159
200160,Acer Aspire 5,Electronics,Laptop,Acer,Aspire 5,Ryzen 5 7530U,32GB,1TB SSD,RTX 4060,16 WQXGA,Windows 11,94000,101000,7,4.9,9388,Blue,8 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"Acer Aspire 5 laptop with Ryzen 5 7530U, 32GB, 1TB SSD and RTX 4060. Ideal for machine learning.","Ryzen 5 7530U, 32GB, 1TB SSD, RTX 4060, Windows 11",Machine Learning,https://example.com/images/laptops/200160.jpg,https://example.com/products/200160
200161,HP Pavilion 15,Electronics,Laptop,HP,Pavilion 15,Intel Core i7-13620H,8GB,1TB SSD,Integrated,14 OLED,Windows 11,59000,72000,18,4.7,13382,Blue,12 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"HP Pavilion 15 laptop with Intel Core i7-13620H, 8GB, 1TB SSD and Integrated. Ideal for gaming.","Intel Core i7-13620H, 8GB, 1TB SSD, Integrated, Windows 11",Gaming,https://example.com/images/laptops/200161.jpg,https://example.com/products/200161
